	degree_all	degree_centrality_all	degree_in	degree_centrality_in	degree_out	degree_centrality_out	betweenness_centrality	eigenvector_centrality	cluster
Phf21a	3	0.0037359900373599006	1	0.0012453300124533001	2	0.0024906600249066002	28.0	0.00903380638113871	grnboost2_Microglia_B6J_adj
Cyrib	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.00022539335230471806	grnboost2_Microglia_B6J_adj
Usp32	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.00988702312329957	grnboost2_Microglia_B6J_adj
Dnajc10	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0012448526175417212	grnboost2_Microglia_B6J_adj
Rap1gap2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.011077384463905928	grnboost2_Microglia_B6J_adj
Gsk3b	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.009869718134901045	grnboost2_Microglia_B6J_adj
Zfhx2	2	0.0024906600249066002	0	0.0	2	0.0024906600249066002	0.0	0.0	grnboost2_Microglia_B6J_adj
Zfat	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0	grnboost2_Microglia_B6J_adj
Exoc4	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.023578687936036496	grnboost2_Microglia_B6J_adj
Pik3c3	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	0.0	grnboost2_Microglia_B6J_adj
Papss1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0	grnboost2_Microglia_B6J_adj
Stag1	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.023443227709457434	grnboost2_Microglia_B6J_adj
Clstn1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.01099801152472427	grnboost2_Microglia_B6J_adj
Sbf2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.013629237521018979	grnboost2_Microglia_B6J_adj
Kdm4c	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0010096085627394722	grnboost2_Microglia_B6J_adj
Nsd3	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.001596880552926175	grnboost2_Microglia_B6J_adj
Mtf2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.009904677837397556	grnboost2_Microglia_B6J_adj
Ulk4	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0012245170384307044	grnboost2_Microglia_B6J_adj
Tjp1	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.010822477707505109	grnboost2_Microglia_B6J_adj
Glud1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.002973764189347461	grnboost2_Microglia_B6J_adj
Arap2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.00019834652828265914	grnboost2_Microglia_B6J_adj
Dop1b	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.02205246077689075	grnboost2_Microglia_B6J_adj
Egfem1	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.01060616484322879	grnboost2_Microglia_B6J_adj
Dgkz	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.01164891235801413	grnboost2_Microglia_B6J_adj
Xpr1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.009720451534981868	grnboost2_Microglia_B6J_adj
Acap2	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.03485128523639787	grnboost2_Microglia_B6J_adj
Foxo3	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	0.0	grnboost2_Microglia_B6J_adj
Gm1976	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0	grnboost2_Microglia_B6J_adj
Rreb1	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	2.7556598447675664e-07	grnboost2_Microglia_B6J_adj
Klf7	2	0.0024906600249066002	0	0.0	2	0.0024906600249066002	0.0	6.043795391898279e-05	grnboost2_Microglia_B6J_adj
Tafa1	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.0024920093197943146	grnboost2_Microglia_B6J_adj
Slc8a1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	1.8908200292825629e-06	grnboost2_Microglia_B6J_adj
Agfg1	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.0010714762981993843	grnboost2_Microglia_B6J_adj
Vmp1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.024214366815945267	grnboost2_Microglia_B6J_adj
Kmt2c	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.013222547984145504	grnboost2_Microglia_B6J_adj
Rnf157	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.02419012381768307	grnboost2_Microglia_B6J_adj
Mtrex	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.010832494840816328	grnboost2_Microglia_B6J_adj
Ankrd44	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	1.885886588286732e-06	grnboost2_Microglia_B6J_adj
Rbm5	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0009946714815587975	grnboost2_Microglia_B6J_adj
Kansl1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.009640744208663505	grnboost2_Microglia_B6J_adj
Dnmt3a	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.001252144425811272	grnboost2_Microglia_B6J_adj
Calm1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	3.1336152044340163e-06	grnboost2_Microglia_B6J_adj
Trip11	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0009934074545342002	grnboost2_Microglia_B6J_adj
Mbnl1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	1.880817336499688e-06	grnboost2_Microglia_B6J_adj
Tia1	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	2.2695417547809085e-05	grnboost2_Microglia_B6J_adj
Gcc2	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.0009426906038669725	grnboost2_Microglia_B6J_adj
Epc1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.009608775503890207	grnboost2_Microglia_B6J_adj
Elmo2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.009602704205712532	grnboost2_Microglia_B6J_adj
Luc7l3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.000988659018904258	grnboost2_Microglia_B6J_adj
Nbeal1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0006417607690125609	grnboost2_Microglia_B6J_adj
Pcca	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0002788182608038414	grnboost2_Microglia_B6J_adj
Eps15l1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.013302383777301906	grnboost2_Microglia_B6J_adj
Dlg4	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.013083200891571493	grnboost2_Microglia_B6J_adj
Eif4g3	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.014258626417073145	grnboost2_Microglia_B6J_adj
Pid1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	2.7129544677882625e-07	grnboost2_Microglia_B6J_adj
Rab3gap2	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.03637176451794927	grnboost2_Microglia_B6J_adj
Supt3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	2.704629709860092e-07	grnboost2_Microglia_B6J_adj
Ctcf	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	0.0	grnboost2_Microglia_B6J_adj
Ripk1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0	grnboost2_Microglia_B6J_adj
4933406I18Rik	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	6.544297825728669e-07	grnboost2_Microglia_B6J_adj
Dync1i2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.004002765834022592	grnboost2_Microglia_B6J_adj
Tnrc6b	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.032888131047908574	grnboost2_Microglia_B6J_adj
Tns3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	1.8521511946449284e-06	grnboost2_Microglia_B6J_adj
Atp6v1b2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	7.991617532074603e-06	grnboost2_Microglia_B6J_adj
Bcas3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.013157391050777812	grnboost2_Microglia_B6J_adj
Wdfy3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.013155409642204867	grnboost2_Microglia_B6J_adj
Atxn7l1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.013148535140356042	grnboost2_Microglia_B6J_adj
N4bp2l2	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.03766511532627099	grnboost2_Microglia_B6J_adj
Tasp1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0012260240745049277	grnboost2_Microglia_B6J_adj
Impact	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	9.980957617541064e-05	grnboost2_Microglia_B6J_adj
Smg7	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.013092282374876212	grnboost2_Microglia_B6J_adj
Rev3l	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.013082071494100135	grnboost2_Microglia_B6J_adj
Grk3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0002563947241996527	grnboost2_Microglia_B6J_adj
Osbpl8	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0011759065146302891	grnboost2_Microglia_B6J_adj
Aplp2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.02348860095668897	grnboost2_Microglia_B6J_adj
Ddx5	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0009662931924850368	grnboost2_Microglia_B6J_adj
Mitf	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	4.583244293069957e-21	grnboost2_Microglia_B6J_adj
Cep290	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0	grnboost2_Microglia_B6J_adj
Zfp638	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.021421700348045816	grnboost2_Microglia_B6J_adj
Ttc7b	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.010497129724792791	grnboost2_Microglia_B6J_adj
Jmjd1c	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.012781399811919962	grnboost2_Microglia_B6J_adj
Mical3	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.03382022402062641	grnboost2_Microglia_B6J_adj
Rab12	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.00047553256396519505	grnboost2_Microglia_B6J_adj
Hcfc2	4	0.0049813200498132005	1	0.0012453300124533001	3	0.0037359900373599006	23.0	0.012502971367345267	grnboost2_Microglia_B6J_adj
Nr1d2	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	0.0	grnboost2_Microglia_B6J_adj
Ikzf2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0	grnboost2_Microglia_B6J_adj
Ppp2r5e	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.009044415954502373	grnboost2_Microglia_B6J_adj
Gnptab	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0011659533477113002	grnboost2_Microglia_B6J_adj
Fam219a	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0004153261457952536	grnboost2_Microglia_B6J_adj
Stxbp1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	3.4586140054817784e-05	grnboost2_Microglia_B6J_adj
Septin11	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0104138458086173	grnboost2_Microglia_B6J_adj
Atxn2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.003914465638751646	grnboost2_Microglia_B6J_adj
Micu1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.008898546229008592	grnboost2_Microglia_B6J_adj
Maml2	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.0005207975191939368	grnboost2_Microglia_B6J_adj
Pcnx	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.023161847225780848	grnboost2_Microglia_B6J_adj
Rad21	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	0.0	grnboost2_Microglia_B6J_adj
Nmd3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0	grnboost2_Microglia_B6J_adj
9930021J03Rik	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.01283154736361639	grnboost2_Microglia_B6J_adj
Agtpbp1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.023078387645427044	grnboost2_Microglia_B6J_adj
Braf	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.012807831696277082	grnboost2_Microglia_B6J_adj
Hectd4	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.012593193253639577	grnboost2_Microglia_B6J_adj
Tmem44	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.009204379140372362	grnboost2_Microglia_B6J_adj
Lrmda	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	4.2186557451945597e-07	grnboost2_Microglia_B6J_adj
Slc23a2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0008104449091745908	grnboost2_Microglia_B6J_adj
Pcdh15	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.012754325534104131	grnboost2_Microglia_B6J_adj
Hk1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.010284593892532772	grnboost2_Microglia_B6J_adj
Gtf3c1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.008674222267953833	grnboost2_Microglia_B6J_adj
Dmxl1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.010280488948940578	grnboost2_Microglia_B6J_adj
Virma	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.02294452773037004	grnboost2_Microglia_B6J_adj
Epb41	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.017777418627425396	grnboost2_Microglia_B6J_adj
Atp5c1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.009152156328623779	grnboost2_Microglia_B6J_adj
Apba1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.00924738114183882	grnboost2_Microglia_B6J_adj
Fam172a	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.012704807460143876	grnboost2_Microglia_B6J_adj
Atrx	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.031584888133669005	grnboost2_Microglia_B6J_adj
Zfp398	2	0.0024906600249066002	0	0.0	2	0.0024906600249066002	0.0	0.002924430139914192	grnboost2_Microglia_B6J_adj
Upp2	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.015789943397794055	grnboost2_Microglia_B6J_adj
Gm49797	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0011838814062983388	grnboost2_Microglia_B6J_adj
Hlcs	2	0.0024906600249066002	0	0.0	2	0.0024906600249066002	0.0	0.0	grnboost2_Microglia_B6J_adj
Sgk3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0	grnboost2_Microglia_B6J_adj
Abi2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0004643993389844829	grnboost2_Microglia_B6J_adj
Tbc1d8	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.008723071734242147	grnboost2_Microglia_B6J_adj
Cdc42bpb	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	4.445940926229302e-05	grnboost2_Microglia_B6J_adj
Map2k4	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0033147644261115206	grnboost2_Microglia_B6J_adj
Cdc27	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0006007241416199724	grnboost2_Microglia_B6J_adj
Tbc1d19	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.010172904787865018	grnboost2_Microglia_B6J_adj
Dapk1	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.023618040971093792	grnboost2_Microglia_B6J_adj
Ip6k2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	1.371564946516829e-06	grnboost2_Microglia_B6J_adj
Ist1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0009341146185653086	grnboost2_Microglia_B6J_adj
Cdc37l1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0011766942161910794	grnboost2_Microglia_B6J_adj
Rasa2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	2.999953604819125e-06	grnboost2_Microglia_B6J_adj
Nipbl	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.012374220237843233	grnboost2_Microglia_B6J_adj
Galntl6	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0010070345414100723	grnboost2_Microglia_B6J_adj
Ehbp1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.010135975113354703	grnboost2_Microglia_B6J_adj
Larp4	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	0.0002259419499910665	grnboost2_Microglia_B6J_adj
Cstf3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.010127853261150899	grnboost2_Microglia_B6J_adj
Pds5a	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	2.0132005772351977e-05	grnboost2_Microglia_B6J_adj
Aopep	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.003288737015857254	grnboost2_Microglia_B6J_adj
Arhgef7	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.012336624287181476	grnboost2_Microglia_B6J_adj
Ylpm1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0006038791672877881	grnboost2_Microglia_B6J_adj
Atf2	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	0.0	grnboost2_Microglia_B6J_adj
St7l	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0	grnboost2_Microglia_B6J_adj
Apc	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.002194345812445479	grnboost2_Microglia_B6J_adj
Cdk8	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0010022983280519263	grnboost2_Microglia_B6J_adj
Zwint	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0010013364884831402	grnboost2_Microglia_B6J_adj
Iqsec2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.010081977980680836	grnboost2_Microglia_B6J_adj
Dlgap4	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.01228467318363797	grnboost2_Microglia_B6J_adj
Son	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0	grnboost2_Microglia_B6J_adj
Slc39a11	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0032719748132435484	grnboost2_Microglia_B6J_adj
Aig1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.009085321654570091	grnboost2_Microglia_B6J_adj
ENSMUSG00000036452.19	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.009084372699336773	grnboost2_Microglia_B6J_adj
Acaca	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0011290203705645089	grnboost2_Microglia_B6J_adj
Dennd1b	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.03054796358785402	grnboost2_Microglia_B6J_adj
Irf2	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	0.001857549883349997	grnboost2_Microglia_B6J_adj
Tsc22d1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.012426402606078586	grnboost2_Microglia_B6J_adj
Gas7	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0011607951061452272	grnboost2_Microglia_B6J_adj
Fryl	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0011603729426645116	grnboost2_Microglia_B6J_adj
Fubp1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0037601305319754723	grnboost2_Microglia_B6J_adj
Mkln1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0027227616824253664	grnboost2_Microglia_B6J_adj
Bod1l	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.012193945018364122	grnboost2_Microglia_B6J_adj
Nfatc3	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	0.0	grnboost2_Microglia_B6J_adj
Knop1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0	grnboost2_Microglia_B6J_adj
Ppp2r2a	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.022305411936064484	grnboost2_Microglia_B6J_adj
Hspa12a	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.02229115346839604	grnboost2_Microglia_B6J_adj
Ahcyl2	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.034494151829877945	grnboost2_Microglia_B6J_adj
Mast4	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.009976636763617222	grnboost2_Microglia_B6J_adj
Erbb4	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0009881104138155788	grnboost2_Microglia_B6J_adj
Dlc1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	7.654028996509846e-05	grnboost2_Microglia_B6J_adj
Man2a1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0007711560283822164	grnboost2_Microglia_B6J_adj
Vwa8	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.008846117072040912	grnboost2_Microglia_B6J_adj
Ehmt1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	2.8682004115854855e-06	grnboost2_Microglia_B6J_adj
Chchd3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.008923885036751946	grnboost2_Microglia_B6J_adj
Nmt2	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.03036001475316047	grnboost2_Microglia_B6J_adj
Pik3r1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	3.312194875154018e-05	grnboost2_Microglia_B6J_adj
Slc6a6	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.012021126736441918	grnboost2_Microglia_B6J_adj
Arntl	2	0.0024906600249066002	0	0.0	2	0.0024906600249066002	0.0	0.0031519883715377286	grnboost2_Microglia_B6J_adj
Arglu1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0009048980858184925	grnboost2_Microglia_B6J_adj
Rabgap1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.008874210015377216	grnboost2_Microglia_B6J_adj
Babam2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.003696535593966893	grnboost2_Microglia_B6J_adj
Tra2a	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0011024717942838917	grnboost2_Microglia_B6J_adj
Magi3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.021897583517438864	grnboost2_Microglia_B6J_adj
Zfp280c	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0011356623496935822	grnboost2_Microglia_B6J_adj
Vps13d	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.011956006310457245	grnboost2_Microglia_B6J_adj
Ppp1r12a	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.00014271358682474368	grnboost2_Microglia_B6J_adj
Plcb4	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0001779888780111926	grnboost2_Microglia_B6J_adj
Nhsl2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	6.890747761286035e-05	grnboost2_Microglia_B6J_adj
Prrc2b	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0005775643688421274	grnboost2_Microglia_B6J_adj
Arhgef12	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.008720758729716702	grnboost2_Microglia_B6J_adj
Tango2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.00975947757120228	grnboost2_Microglia_B6J_adj
Golgb1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0008965668199333723	grnboost2_Microglia_B6J_adj
Rabep1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.008694981659720755	grnboost2_Microglia_B6J_adj
Ncoa3	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	7.625397262192441e-07	grnboost2_Microglia_B6J_adj
Zmym2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.008685167128043183	grnboost2_Microglia_B6J_adj
Dync2h1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0005810668509261463	grnboost2_Microglia_B6J_adj
Rbpj	11	0.013496932515337423	0	0.0	11	0.013496932515337423	0.0	0.0010143981004504562	grnboost2_Microglia_CASTJ_adj
Itsn1	3	0.0036809815950920245	3	0.0036809815950920245	0	0.0	0.0	0.0028399833766449105	grnboost2_Microglia_CASTJ_adj
Foxp1	180	0.22085889570552147	6	0.007361963190184049	174	0.2134969325153374	2160.0	1.0	grnboost2_Microglia_CASTJ_adj
Kcnq5	8	0.0098159509202454	8	0.0098159509202454	0	0.0	0.0	0.23301239930058779	grnboost2_Microglia_CASTJ_adj
Rbms1	71	0.08711656441717791	3	0.0036809815950920245	68	0.0834355828220859	555.0	0.45338687137245287	grnboost2_Microglia_CASTJ_adj
Pde10a	8	0.0098159509202454	8	0.0098159509202454	0	0.0	0.0	0.24088216496173442	grnboost2_Microglia_CASTJ_adj
Rora	159	0.1950920245398773	6	0.007361963190184049	153	0.18773006134969325	3723.0	0.7621469054222918	grnboost2_Microglia_CASTJ_adj
Ctnnd2	6	0.007361963190184049	6	0.007361963190184049	0	0.0	0.0	0.15476881887561722	grnboost2_Microglia_CASTJ_adj
Msi2	16	0.0196319018404908	1	0.001226993865030675	15	0.018404907975460124	142.0	0.004342281075485088	grnboost2_Microglia_CASTJ_adj
Slc1a2	3	0.0036809815950920245	3	0.0036809815950920245	0	0.0	0.0	0.0006155168584690118	grnboost2_Microglia_CASTJ_adj
Phactr1	8	0.0098159509202454	8	0.0098159509202454	0	0.0	0.0	0.18541414501280487	grnboost2_Microglia_CASTJ_adj
Nrxn3	9	0.011042944785276074	9	0.011042944785276074	0	0.0	0.0	0.17719929759425307	grnboost2_Microglia_CASTJ_adj
Mbnl2	74	0.09079754601226994	1	0.001226993865030675	73	0.08957055214723926	137.0	0.40562150915699985	grnboost2_Microglia_CASTJ_adj
